2026-08-06T18:15:39.937162Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-06T18:25:27.234034Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:25:27.241394Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:25:27.378489Z | SILENT | a: sending again after 0.200 s of silence (4 ticks)
2026-08-06T18:25:27.383697Z | SILENT | b: sending again after 0.200 s of silence (4 ticks)
2026-08-06T18:25:27.389174Z | SILENT | mot: sending again after 0.200 s of silence (4 ticks)
2026-08-06T18:26:29.734066Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:26:34.434212Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:31:09.606637Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:31:09.612024Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:31:09.617503Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:31:09.656637Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:31:09.664137Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:31:09.672836Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:31:09.806722Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:31:10.456697Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:31:15.256618Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:31:15.262862Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:31:15.269917Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:31:15.856666Z | SILENT | a: sending again after 0.650 s of silence (13 ticks)
2026-08-06T18:31:15.864344Z | SILENT | b: sending again after 0.650 s of silence (13 ticks)
2026-08-06T18:31:15.870983Z | SILENT | mot: sending again after 0.650 s of silence (13 ticks)
2026-08-06T18:31:28.058066Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:31:28.062204Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:31:28.065861Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:31:28.108235Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:31:28.115527Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:31:28.122878Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:32:17.861236Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:32:22.311075Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:33:41.268570Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:33:45.668551Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:34:06.719381Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:34:13.469246Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:35:35.776750Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:35:35.785194Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:35:36.176747Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:35:36.376799Z | SILENT | a: sending again after 0.650 s of silence (13 ticks)
2026-08-06T18:35:36.383408Z | SILENT | b: sending again after 0.650 s of silence (13 ticks)
2026-08-06T18:35:36.389839Z | SILENT | mot: sending again after 0.250 s of silence (5 ticks)
2026-08-06T18:35:36.876751Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:35:36.883440Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:35:36.889364Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:35:37.126784Z | SILENT | a: sending again after 0.300 s of silence (6 ticks)
2026-08-06T18:35:37.133432Z | SILENT | b: sending again after 0.300 s of silence (6 ticks)
2026-08-06T18:35:37.142046Z | SILENT | mot: sending again after 0.300 s of silence (6 ticks)
2026-08-06T18:35:37.576892Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:35:37.586948Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:35:37.597053Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:35:37.876853Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:35:37.885444Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:35:37.893270Z | SILENT | mot: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:37:28.386127Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:37:28.397413Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:37:28.406653Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:37:28.436125Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:37:28.445334Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:37:28.455791Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:37:56.835827Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:37:56.842824Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:37:57.135802Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:37:57.145039Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:38:08.938396Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:38:08.947369Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:38:09.238402Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:38:09.244754Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:41:10.202718Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:41:10.210534Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:41:10.217302Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:41:10.252587Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:41:10.258787Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:41:10.264417Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:41:10.402719Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:41:10.902641Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:41:25.902740Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:41:25.914687Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:41:25.924266Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:41:25.952697Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:41:25.963656Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:41:25.975360Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:41:39.355883Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:41:39.363136Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:41:39.369033Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:41:39.607229Z | SILENT | a: sending again after 0.301 s of silence (6 ticks)
2026-08-06T18:41:39.615008Z | SILENT | b: sending again after 0.301 s of silence (6 ticks)
2026-08-06T18:41:39.621927Z | SILENT | mot: sending again after 0.301 s of silence (6 ticks)
2026-08-06T18:44:15.168632Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:44:15.173483Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:44:15.180678Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:44:15.218637Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:44:15.228589Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:44:15.237613Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:44:54.321591Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:44:54.327307Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:44:54.332512Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:44:54.521540Z | SILENT | a: sending again after 0.250 s of silence (5 ticks)
2026-08-06T18:44:54.531193Z | SILENT | b: sending again after 0.250 s of silence (5 ticks)
2026-08-06T18:44:54.540688Z | SILENT | mot: sending again after 0.250 s of silence (5 ticks)
2026-08-06T18:47:15.930585Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:47:15.937363Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:47:15.943714Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:47:15.980800Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:47:15.989594Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:47:15.998848Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:47:16.080676Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:47:16.630666Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:47:20.880572Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:47:20.886921Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:47:21.180636Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:47:21.187149Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:48:22.634536Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:22.642439Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:22.649496Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:48:22.934496Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:48:22.942350Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:48:22.949709Z | SILENT | mot: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:48:24.884738Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:24.895569Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:24.907144Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:48:24.934693Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:48:24.945334Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:48:24.954161Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:48:25.034754Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:48:25.584563Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:48:29.886224Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:29.893097Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:30.136132Z | SILENT | a: sending again after 0.300 s of silence (6 ticks)
2026-08-06T18:48:30.143302Z | SILENT | b: sending again after 0.300 s of silence (6 ticks)
2026-08-06T18:48:45.986307Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:45.997439Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:48:46.006961Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:48:46.036240Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:48:46.046777Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:48:46.056403Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:48:46.186162Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:48:46.686300Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:49:16.087719Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:49:16.097906Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:49:16.106084Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:49:16.137707Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:49:16.145975Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:49:16.154096Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:49:42.889885Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:49:42.899859Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:49:42.909489Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:49:42.939931Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:49:42.948103Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:49:42.956280Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:49:43.039934Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:49:43.589899Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:50:04.241136Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:04.257537Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:04.271159Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:50:04.291168Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:04.301623Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:04.311772Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:04.391118Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:50:04.941095Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:50:36.943872Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:36.953984Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:36.961866Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:50:36.993951Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:37.000419Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:37.008526Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:37.044078Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:50:37.643925Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:50:41.893877Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:41.901066Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:42.193876Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:50:42.201174Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:50:58.091352Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:58.097752Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:50:58.107611Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:50:58.141579Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:58.152878Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:58.161771Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:50:58.241433Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:50:58.741524Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:51:26.500087Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:26.516928Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:51:26.541589Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:26.554359Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:27.944635Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:27.954576Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:27.964294Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:51:27.994674Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:28.003536Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:28.013301Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:28.094633Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:51:28.644688Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-06T18:51:32.894610Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:32.900860Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:33.194606Z | SILENT | a: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:51:33.201553Z | SILENT | b: sending again after 0.350 s of silence (7 ticks)
2026-08-06T18:51:50.594640Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:50.604054Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-06T18:51:50.615187Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-06T18:51:50.644594Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:50.654497Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:50.662719Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-06T18:51:50.794549Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-06T18:51:51.344513Z | MOTION | MOT 0 1 (present=False, observation valid=True)
