2026-08-07T14:48:41.221451Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-07T14:52:08.674773Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:52:08.724727Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:52:17.274754Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:52:17.324947Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:52:22.674747Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T14:52:26.474676Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T14:52:35.268988Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:52:35.319182Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:52:41.419396Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:52:41.434741Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:52:41.444084Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:52:41.518496Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:52:41.555485Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:52:41.572632Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:52:56.119053Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:52:56.168496Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:53:09.912720Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:53:09.962804Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:53:10.913000Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:53:10.922964Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:53:10.932722Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:53:10.962897Z | SILENT | a: sending again after 0.099 s of silence (2 ticks)
2026-08-07T14:53:10.978483Z | SILENT | b: sending again after 0.099 s of silence (2 ticks)
2026-08-07T14:53:10.995471Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T14:53:32.412776Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:53:32.462918Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:53:57.607609Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:53:57.657072Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:54:47.095848Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:54:47.145843Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:55:15.190011Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:55:15.240243Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:55:37.485538Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:55:37.535714Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:56:27.981936Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:56:28.031433Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:56:35.576628Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:56:35.626777Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:00.926788Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:00.977025Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:26.172188Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:26.226488Z | SILENT | mot: sending again after 0.104 s of silence (2 ticks)
2026-08-07T14:57:34.317001Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:34.326073Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:34.341730Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:34.367024Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:34.375005Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:34.390267Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:39.166918Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:39.179427Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:39.199341Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:39.217193Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:39.226539Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:39.235861Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:41.166993Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:41.179731Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:41.201144Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:41.217176Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:41.225177Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:41.235065Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:46.867494Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:46.880364Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:46.894105Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:46.916998Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:46.944914Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:46.956269Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:57:52.316914Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:52.326804Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:52.338398Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:52.417099Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:52.432437Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:52.445129Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:52.767009Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:52.781799Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:52.790888Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:52.868475Z | SILENT | a: sending again after 0.151 s of silence (3 ticks)
2026-08-07T14:57:52.881706Z | SILENT | b: sending again after 0.151 s of silence (3 ticks)
2026-08-07T14:57:52.912130Z | SILENT | mot: sending again after 0.151 s of silence (3 ticks)
2026-08-07T14:57:53.371624Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:53.398199Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:53.418944Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:53.467378Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:53.512619Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:53.533212Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:55.067375Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:55.095926Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:55.107599Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:55.167256Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:55.195353Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:55.236613Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:57.019708Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:57.032758Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:57.049470Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:57.068489Z | SILENT | a: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:57:57.095122Z | SILENT | b: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:57:57.105286Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:57:57.817007Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:57.846176Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:57.867649Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:57.918459Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:57.940086Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:57.975379Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:57:59.817051Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:59.832350Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:57:59.847200Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:57:59.870839Z | SILENT | a: sending again after 0.103 s of silence (2 ticks)
2026-08-07T14:57:59.902262Z | SILENT | b: sending again after 0.103 s of silence (2 ticks)
2026-08-07T14:57:59.923053Z | SILENT | mot: sending again after 0.103 s of silence (2 ticks)
2026-08-07T14:58:00.367838Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:00.379211Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:00.412804Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:00.467397Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:58:00.489924Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:58:00.505028Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T14:58:00.567250Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:00.583630Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:00.593563Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:00.616989Z | SILENT | a: sending again after 0.089 s of silence (2 ticks)
2026-08-07T14:58:00.638821Z | SILENT | b: sending again after 0.089 s of silence (2 ticks)
2026-08-07T14:58:00.659624Z | SILENT | mot: sending again after 0.089 s of silence (2 ticks)
2026-08-07T14:58:00.917550Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:00.927441Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:00.945696Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:01.017363Z | SILENT | a: sending again after 0.149 s of silence (3 ticks)
2026-08-07T14:58:01.036021Z | SILENT | b: sending again after 0.149 s of silence (3 ticks)
2026-08-07T14:58:01.058921Z | SILENT | mot: sending again after 0.149 s of silence (3 ticks)
2026-08-07T14:58:01.517113Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:01.527748Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:01.542930Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:01.568083Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:01.584825Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:01.597221Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:01.817261Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:01.831614Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:01.842980Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:01.868203Z | SILENT | a: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:58:01.882008Z | SILENT | b: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:58:01.897052Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T14:58:02.267438Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:02.285480Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:02.295774Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:02.325085Z | SILENT | a: sending again after 0.108 s of silence (2 ticks)
2026-08-07T14:58:02.333791Z | SILENT | b: sending again after 0.108 s of silence (2 ticks)
2026-08-07T14:58:02.356842Z | SILENT | mot: sending again after 0.108 s of silence (2 ticks)
2026-08-07T14:58:03.517211Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:03.531193Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:03.540421Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:03.567318Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:03.588138Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:03.598777Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:04.508722Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:04.523356Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:04.539198Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:04.557420Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:04.601533Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:04.636345Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:06.308100Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:06.329132Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:06.343087Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:06.357189Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:06.374506Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:06.394553Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T14:58:07.159346Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:07.168928Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:07.177858Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:07.211197Z | SILENT | a: sending again after 0.103 s of silence (2 ticks)
2026-08-07T14:58:07.225919Z | SILENT | b: sending again after 0.103 s of silence (2 ticks)
2026-08-07T14:58:07.237096Z | SILENT | mot: sending again after 0.103 s of silence (2 ticks)
2026-08-07T14:58:09.157318Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T14:58:09.173295Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T14:58:09.208411Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
