2026-08-07T15:14:58.880844Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-07T15:19:06.957580Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:19:16.107557Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:19:16.157503Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:19:30.257640Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:19:30.307709Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:19:41.251682Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:19:41.301640Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:20:00.651464Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:20:00.701611Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:20:10.242555Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:20:10.292380Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:20:18.942357Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:20:18.992527Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:20:48.236814Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:20:48.284928Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:20:58.634810Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:20:58.684797Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:22:06.165311Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:22:06.215314Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:22:08.965429Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T15:22:09.015401Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T15:22:18.793864Z | EXIT | link attempts 1, connections 1, drops 0; sent SPD A 8048, SPD B 8046, MOT 8027, PING 427; refused non-finite 0, out-of-range 0; silent ticks A 738, B 740, MOT 759; discarded stale A 0, B 0, MOT 37
2026-08-07T15:22:18.806231Z | LINK | down (node shutting down). Both freshness sequences stop advancing at the writer within one of its cycles, and the F-program reads both channels as missing - a demand, not a zero
