2026-08-07T13:38:32.574910Z | LINK | writer address 172.19.176.1:45016 read back from WSL default route (ip route show default)
2026-08-07T13:42:18.556395Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:42:18.584480Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:42:18.674063Z | SILENT | a: sending again after 0.200 s of silence (3 ticks)
2026-08-07T13:42:18.724252Z | SILENT | b: sending again after 0.200 s of silence (3 ticks)
2026-08-07T13:42:18.753391Z | SILENT | mot: sending again after 0.200 s of silence (3 ticks)
2026-08-07T13:42:23.573940Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:42:23.623950Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:42:31.975661Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:42:32.024569Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:42:33.964770Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:42:33.989128Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:42:33.999250Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:42:34.014687Z | SILENT | a: sending again after 0.098 s of silence (2 ticks)
2026-08-07T13:42:34.023154Z | SILENT | b: sending again after 0.098 s of silence (2 ticks)
2026-08-07T13:42:34.039693Z | SILENT | mot: sending again after 0.098 s of silence (2 ticks)
2026-08-07T13:43:14.711413Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:43:14.761469Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:44:02.755450Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:44:02.768216Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:44:02.773365Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:44:02.805455Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:44:02.810780Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:44:02.815824Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:44:35.394553Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:44:35.444813Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:44:39.444589Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:44:39.494531Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:03.894694Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:45:03.897962Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:45:03.903497Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:45:03.939225Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:03.944636Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:03.949711Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:04.088948Z | MOTION | MOT 1 1 (present=True, observation valid=True)
2026-08-07T13:45:04.738955Z | MOTION | MOT 0 1 (present=False, observation valid=True)
2026-08-07T13:45:06.288941Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:45:06.296004Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:45:06.304324Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:45:06.338852Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:06.348225Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:06.363084Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:14.288817Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:45:14.338824Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:45:48.235407Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:45:48.247047Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:45:48.261077Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:45:48.283874Z | SILENT | a: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:45:48.293708Z | SILENT | b: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:45:48.309406Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:46:49.624101Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:49.632023Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:49.642181Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:46:49.674684Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:46:49.693182Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:46:49.707135Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:46:54.674117Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:54.698927Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:54.716709Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:46:54.774970Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:54.786769Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:54.802498Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.074624Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:55.085404Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:55.093241Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:46:55.174462Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.200880Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.219194Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.373862Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:55.388533Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:55.400465Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:46:55.474426Z | SILENT | a: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.487394Z | SILENT | b: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.494642Z | SILENT | mot: sending again after 0.150 s of silence (3 ticks)
2026-08-07T13:46:55.673833Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:55.679985Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:46:55.688402Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:46:55.724116Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:46:55.729847Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:46:55.739089Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:47:00.923995Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:47:00.929596Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:47:00.945311Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:47:00.973969Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:47:00.993354Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:47:01.006740Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:47:03.477336Z | LINK | down (recv failed: [Errno 104] Connection reset by peer). Both freshness sequences stop advancing at the writer within one of its cycles, and the F-program reads both channels as missing - a demand, not a zero
2026-08-07T13:47:03.489470Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:47:03.498786Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:47:03.530682Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:47:05.570114Z | LINK | connect attempt 2 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T13:47:07.620163Z | LINK | connect attempt 3 to 172.19.176.1:45016 failed: no completion within 2.0 s. While the link is down this node sends nothing; the writer freezes both freshness sequences and drives MotionPresent TRUE, which is the demanding direction and its contract, not ours to duplicate
2026-08-07T13:47:08.720131Z | LINK | up: connected to the stand-in writer at 172.19.176.1:45016 (attempt 4, connection 2). NO READING IS REPLAYED ONTO A NEW CONNECTION: the first SPD line a fresh link carries is the first reading that arrives after it, so a reconnect can never resurrect a value measured before the gap
2026-08-07T13:47:08.727129Z | SILENT | a: sending again after 5.299 s of silence (106 ticks)
2026-08-07T13:47:08.731834Z | SILENT | b: sending again after 5.299 s of silence (106 ticks)
2026-08-07T13:47:08.738615Z | SILENT | mot: sending again after 5.299 s of silence (32 ticks)
2026-08-07T13:47:15.520189Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:47:15.527501Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:47:15.535489Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:47:15.570873Z | SILENT | a: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:47:15.581449Z | SILENT | b: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:47:15.588012Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:47:24.270418Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:47:24.320698Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T13:47:47.466731Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:47:47.516820Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:47:53.067008Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:47:53.167637Z | SILENT | mot: sending again after 0.151 s of silence (3 ticks)
2026-08-07T13:48:04.861784Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:48:04.911836Z | SILENT | mot: sending again after 0.099 s of silence (2 ticks)
2026-08-07T13:48:24.411817Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:48:24.461829Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:13.450090Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:49:13.500013Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:46.497924Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:46.506451Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:46.528199Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:49:46.547550Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:46.553682Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:46.560955Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:50.447614Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:50.463211Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:50.508202Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:49:50.537771Z | SILENT | a: sending again after 0.140 s of silence (2 ticks)
2026-08-07T13:49:50.543963Z | SILENT | b: sending again after 0.140 s of silence (2 ticks)
2026-08-07T13:49:50.565870Z | SILENT | mot: sending again after 0.168 s of silence (3 ticks)
2026-08-07T13:49:58.698464Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:58.708370Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:58.719030Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:49:58.748648Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:58.757176Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:58.764303Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:49:59.247500Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:59.258410Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:49:59.265942Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:49:59.298323Z | SILENT | a: sending again after 0.101 s of silence (2 ticks)
2026-08-07T13:49:59.309804Z | SILENT | b: sending again after 0.101 s of silence (2 ticks)
2026-08-07T13:49:59.318471Z | SILENT | mot: sending again after 0.101 s of silence (2 ticks)
2026-08-07T13:50:00.897446Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:50:00.905831Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:50:00.914642Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:50:00.947679Z | SILENT | a: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:50:00.959169Z | SILENT | b: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:50:00.976848Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:50:27.243501Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:50:27.293751Z | SILENT | mot: sending again after 0.100 s of silence (2 ticks)
2026-08-07T13:50:39.388257Z | SILENT | channel A: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqA and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:50:39.396209Z | SILENT | channel B: no fresh reading, so NO LINE is sent. The writer freezes SpeedSeqB and the F-program reads the channel as missing - a demand, never a zero and never the last value
2026-08-07T13:50:39.407505Z | SILENT | motion: no fresh observation pair, so NO MOT LINE is sent. The writer drives MotionPresent TRUE after its own MOTION_SILENCE_MAX - an unobservable vehicle is MOVING, never still
2026-08-07T13:50:39.438827Z | SILENT | a: sending again after 0.098 s of silence (2 ticks)
2026-08-07T13:50:39.446058Z | SILENT | b: sending again after 0.098 s of silence (2 ticks)
2026-08-07T13:50:39.453960Z | SILENT | mot: sending again after 0.098 s of silence (2 ticks)
